mpg,stk,year,spawn_tot,spawn_nat,rec3,rec4,rec5,rec6,rec,harvest,recspn,recspn3,recspn4,recspn5
Upper Salmon,Valley Creek,2011,112,112,0,159.001,64.413,0,223.414,NA,1.994767857,0,1.419651786,0.575116071
Upper Salmon,Valley Creek,2012,301,301,10.547,86.904,29.183,0,126.634,0,0.420710963,0.035039867,0.288717608,0.096953488
Upper Salmon,Valley Creek,2013,131,131,1.683,35.728,4.176,NA,41.587,NA,0.317458015,0.012847328,0.272732824,0.031877863
Upper Salmon,Valley Creek,2014,325,325,12.089,66.6,NA,NA,78.689,0,0.24212,0.037196923,0.204923077,NA
Upper Salmon,Valley Creek,2015,199,199,1.224,NA,NA,NA,NA,NA,NA,0.006150754,NA,NA
Upper Salmon,Valley Creek,2016,153,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Valley Creek,2017,77,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Valley Creek,2018,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1949,638,638,43.36855148,392.16,280.8767468,0,716.4052983,0,1.122892317,0.067975786,0.614670846,0.440245685
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1950,510.4686,510,65.36,561.7534936,318.9010702,0,946.0145638,0,1.853227728,0.128039217,1.100466304,0.624722207
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1951,NA,NA,89.36986212,940.7583167,175.728194,4.240384785,1210.096758,0,NA,NA,NA,NA
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1952,734,734,191.3406131,518.3980275,462.201957,NA,NA,0,NA,0.260682034,0.706264343,0.629702939
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1953,817,817,210.8737785,1568.942172,NA,0,NA,0,NA,0.25810744,1.920369856,NA
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1954,932,932,169.6153914,NA,113.2758666,0,NA,NA,NA,0.181990763,NA,0.121540629
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1955,1451,1451,NA,490.8621105,64.6400202,0,NA,0.651,NA,NA,0.338292288,0.044548601
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1956,905.2281,905,52.86206889,460.56,38.3181716,0,551.7402405,0.581,0.609504102,0.058396407,0.508777843,0.042329852
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1957,2205,2205,80.7999798,204.3636287,50.7,0,335.8636085,0.496,0.152319097,0.036643982,0.092681918,0.022993197
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1958,NA,NA,38.3181716,185.9,404.8000368,0,629.0182084,0.63,NA,NA,NA,NA
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1959,657.2283,657,101.4,588.8000736,257.393222,0,947.5932956,0.617,1.441802332,0.154284288,0.895883628,0.391634417
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1960,606,606,110.4,1205.683823,36.76923224,10.35483854,1363.207894,0.585,2.249517977,0.182178218,1.989577266,0.060675301
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1961,281,281,121.9230818,772.1538388,279.5805996,14.55262634,1188.210147,0.735,4.228505861,0.433889971,2.74787843,0.994948753
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1962,338.1855,338,147.0769672,766.2580728,465.6841756,0,1379.019216,0.438,4.077700599,0.434900276,2.265792214,1.377008108
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1963,1104,1104,227.8063812,509.3420878,549.8181504,0,1286.966619,0.576,1.165730633,0.20634636,0.461360587,0.498023687
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1964,1585.235,1585,116.4210992,576,326.4286106,0,1018.84971,0.521,0.642712096,0.073440909,0.363353068,0.20591812
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1965,956,956,26.18181504,561.4571298,189.6999729,0,777.3389177,0.382,0.813116023,0.027386836,0.587298253,0.198430934
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1966,1284.297,1284,26.11428702,623.3000271,142.3214058,0,791.7357199,0.444,0.616474009,0.020333526,0.485323899,0.110816584
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1967,1106.011,1106,0,512.3571087,935.2,0,1447.557109,0.329,1.308808962,0,0.463247751,0.845561211
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1968,1152,1152,142.3214058,175.35,684.1250421,0,1001.796448,0.53,0.869614972,0.123542887,0.152213542,0.593858543
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1969,914,914,58.45,578.8749579,474,0,1111.324958,0.537,1.215891639,0.063949672,0.633342405,0.518599562
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1970,813.4278,813,0,474,205,0,679,0.368,0.834739113,0,0.582719204,0.252019909
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1971,797,797,0,123,116.6486648,0.213188755,239.8618536,0.002,0.300955902,0,0.154328733,0.14635968
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1972,1169.163,1169,0,511.4594792,86.9759644,0,598.4354436,0.215,0.511849454,0,0.437457805,0.07439165
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1973,1263,1263,35.89189584,120.7530298,1009.24,0.151450835,1166.036376,0.335,0.923227534,0.02841797,0.0956081,0.799081552
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1974,948,948,13.05783362,87.76,61.7883548,0.149521525,162.7557099,0.059,0.171683238,0.013774086,0.09257384,0.065177589
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1975,328,328,0,85.7838266,61.001242,0.07331378,146.8583824,0.115,0.447738971,0,0.261536057,0.185979396
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1976,664.4227,664,9.27637954,84.691039,29.9102864,0.5016206,124.3793255,0.032,0.187199091,0.013961563,0.127465601,0.045016954
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1977,221,221,9.1582091,41.5259288,204.649328,0,255.3334659,0.066,1.155355049,0.04143986,0.18790013,0.926015059
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1978,1097,1097,4.49047672,284.124776,330,0,618.6152527,0.085,0.563915454,0.004093415,0.259001619,0.300820419
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1979,157,157,30.7243144,45,150.3333552,0,226.0576696,0.091,1.439857768,0.19569627,0.286624204,0.957537294
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1980,155,155,0,341.6666448,155.76921,0,497.4358548,0.1,3.209263579,0,2.204300934,1.004962645
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1981,76.37507,76,0,493.26921,112.9824584,0,606.2516684,0.068,7.937821444,0,6.458510742,1.479310702
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1982,520,520,25.9615395,203.3684058,154.0625145,0,383.3924598,0.08,0.737293192,0.049926038,0.391093088,0.296274066
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1983,375,375,5.64912292,280.9374855,400.4301224,0,687.0167308,0.08,1.832044615,0.015064328,0.749166628,1.06781366
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1984,492,492,0,131.5698776,23.333331,0,154.9032086,0.135,0.31484392,0,0.26741845,0.04742547
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1985,675.3187,675,0,40.833331,14.4761931,0,55.3095241,0.099,0.081901366,0,0.060465275,0.021436091
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1986,419,322,5.8333338,42.5238126,83.2857158,0,131.6428622,0.121,0.314183442,0.013922038,0.101488813,0.198772591
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1987,640.0505,435,0,22.7142842,11.8787858,0,34.59307,0.101,0.054047407,0,0.035488269,0.018559138
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1988,975.3953,532,0,37.1212142,196.8,0,233.9212142,0.079,0.239821962,0,0.03805761,0.201764351
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1989,296.2782,70,0,49.2,30.43478,0,79.63478,0.071,0.268783798,0,0.166060142,0.102723656
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1990,95,57,0,19.565215,0,0,19.565215,0.095,0.205949632,0,0.205949632,0
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1991,162.7741,106,0,33.1052616,4.363636512,0,37.46889811,0.05,0.230189558,0,0.203381629,0.026807929
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1992,196.1481,49,3.8947384,87.27273024,30.396,0,121.5634686,0.05,0.619753485,0.019856111,0.444932835,0.15496454
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1993,501.2444,246,4.363636512,156.06,126.157,0,286.5806365,0.072,0.571738331,0.008705607,0.311345124,0.2516876
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1994,67.08385,50,17.544,38.372,11.374,0,67.29,0.057,1.00307302,0.261523452,0.572000563,0.169549005
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1995,37.2093,37,16.471,78.302,24.057,0,118.83,0.042,3.19355645,0.442658153,2.104366382,0.646531915
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1996,96,96,4.324,176.175,39.931,0,220.43,0.057,2.296145833,0.045041667,1.83515625,0.415947917
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1997,213,204,43.011,495.582,95.9,0,634.493,0.206,2.978840376,0.201929577,2.326676056,0.450234742
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1998,187,181,11.487,391.82,262.446,0,665.753,0.126,3.560176471,0.061427807,2.095294118,1.403454545
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",1999,104,94,60.28,186.75,20.128,0,267.158,0.094,2.568826923,0.579615385,1.795673077,0.193538462
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2000,297,243,48.804,215.968,38.127,0,302.899,0.108,1.019861953,0.164323232,0.727164983,0.128373737
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2001,683,547,35.904,119.28,36.696,0,191.88,0.103,0.280937042,0.052568082,0.174641288,0.053727672
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2002,953,548,55.593,206.554,66.789,0,328.936,0.085,0.345158447,0.058334732,0.216740818,0.070082896
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2003,856,498,34.472,111.134,68.655,0,214.261,0.226,0.250304907,0.040271028,0.129829439,0.080204439
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2004,1096,272,3.077,452.526,78.512,0,534.115,0.173,0.487331204,0.002807482,0.412888686,0.071635036
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2005,732,213,75.222,495.607,112.365,0,683.194,0.165,0.933325137,0.102762295,0.677058743,0.153504098
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2006,594,278,126.881,906.865,180.576,0,1214.322,0.185,2.044313131,0.213604377,1.526708754,0.304
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2007,464,181,116.905,590.436,76.098,0,783.439,0.121,1.688446121,0.251950431,1.272491379,0.16400431
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2008,1946,597,415.8,991.58,92.332,0,1499.712,0.106,0.770663926,0.213669065,0.50954779,0.047447071
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2009,1497,701,85.322,269.114,50.037,0,404.473,0.091,0.270189045,0.056995324,0.179768871,0.03342485
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2010,4852,1135,201.554,1113.644,46.788,0.75,1362.736,0,0.280860676,0.041540396,0.229522671,0.009643034
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2011,5738,1188,118.036,475.678,80.25,1.89,675.854,0,0.11778564,0.020570931,0.082899617,0.013985709
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2012,1871,1153,34.534,646.5,48.573,0,729.607,NA,0.389955639,0.018457509,0.345537146,0.025960983
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2013,1166,563,21.75,102.627,4.37,NA,128.747,0,0.110417667,0.018653516,0.088016295,0.003747856
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2014,2870,1283,35.721,206.08,NA,NA,241.801,NA,0.08425122,0.012446341,0.071804878,NA
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2015,1063,557,19.55,NA,NA,NA,NA,NA,NA,0.018391345,NA,NA
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2016,1352,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2017,536,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,"Wallowa River, Hurricane Creek, Bear Creek, and Lostine Rivers",2018,952,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,Wenaha River,1949,336.4283,336,33.8436,604.9372,139.3811,0,778.1619,0,2.313009637,0.100596769,1.79811627,0.414296598
Imnaha,Wenaha River,1950,470.9997,471,157.3719,278.8193,30.7195,0,466.9107,0,0.991318466,0.334123143,0.591973413,0.06522191
Imnaha,Wenaha River,1951,NA,NA,152.7996,90.584,245.9968,5.752,495.1324,0,NA,NA,NA,NA
Imnaha,Wenaha River,1952,948,948,213.6965,725.5416,618.0524,NA,NA,0,NA,0.225418249,0.765339241,0.651954008
Imnaha,Wenaha River,1953,959.028,959,92.568,2098.3296,NA,NA,NA,0,NA,0.096522729,2.187975325,NA
Imnaha,Wenaha River,1954,571.1956,571,159.3304,NA,NA,NA,NA,NA,NA,0.278941925,NA,NA
Imnaha,Wenaha River,1955,335,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,Wenaha River,1956,1064.211,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,Wenaha River,1957,2876,2876,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Imnaha,Wenaha River,1958,NA,NA,NA,NA,458.9973,0,NA,NA,NA,NA,NA,NA
Imnaha,Wenaha River,1959,NA,NA,NA,702.0108,214.11,0,NA,0,NA,NA,NA,NA
Imnaha,Wenaha River,1960,NA,NA,107.9919,1165.71,29.2215,5.8784,1308.8018,0.554,NA,NA,NA,NA
Imnaha,Wenaha River,1961,NA,NA,206.18,613.0443,214.5616,10.3124,1044.0983,0.647,NA,NA,NA,NA
Imnaha,Wenaha River,1962,NA,NA,116.7342,2231.3872,661.2382,0,3009.3596,0.393,NA,NA,NA,NA
Imnaha,Wenaha River,1963,1269,1269,220.1728,1053.6428,124.599,0,1398.4146,0.533,1.10198156,0.173501024,0.830293775,0.098186761
Imnaha,Wenaha River,1964,1586.019,1586,63.119,574.902,221.2452,0,859.2662,0.411,0.541775477,0.039797127,0.362481156,0.139497194
Imnaha,Wenaha River,1965,759.3669,759,530.622,2059.0944,179.9622,0,2769.6786,0.381,3.647352288,0.698768935,2.711593566,0.236989787
Imnaha,Wenaha River,1966,2672.202,2672,161.4162,2375.9838,92.6688,0,2630.0688,0.44,0.984232779,0.060405688,0.889148275,0.034678815
Imnaha,Wenaha River,1967,1778,1778,126.3222,1326.992,280.643,0,1733.9572,0.361,0.975229021,0.071047357,0.746339708,0.157841957
Imnaha,Wenaha River,1968,1230.367,1230,156.3392,390.5132,337.6323,0,884.4847,0.489,0.718878757,0.127067127,0.317395704,0.274415926
Imnaha,Wenaha River,1969,2442,2442,10.8438,1601.2404,107.0583,0,1719.1425,0.541,0.703989558,0.004440541,0.6557086,0.043840418
Imnaha,Wenaha River,1970,2682,2682,32.1273,342.5583,180,0,554.6856,0.368,0.206817897,0.011978859,0.127724944,0.067114094
Imnaha,Wenaha River,1971,1576.407,1576,21.4305,108,33.7344,0,163.1649,0.002,0.103504298,0.013594522,0.068510226,0.02139955
Imnaha,Wenaha River,1972,682.4689,682,0,147.8976,201.7769,0,349.6745,0.005,0.512366937,0,0.216709655,0.295657282
Imnaha,Wenaha River,1973,1971,1971,10.3872,364.8371,642.616,0,1017.8403,0.3,0.516408067,0.005270015,0.185102537,0.326035515
Imnaha,Wenaha River,1974,470.9997,471,10.386,97.384,16.7856,0,124.5556,0.059,0.264449425,0.022050969,0.206760217,0.035638239
Imnaha,Wenaha River,1975,288.3672,288,0,30.3504,80.7807,0,111.1311,0.159,0.385380515,0,0.105249141,0.280131374
Imnaha,Wenaha River,1976,192.2448,192,0.864,146.0613,67.1424,0,214.0677,0.059,1.113516204,0.00449427,0.759767234,0.3492547
Imnaha,Wenaha River,1977,577,577,4.158,121.4016,90.922,0,216.4816,0.066,0.375184749,0.007206239,0.210401386,0.157577123
Imnaha,Wenaha River,1978,740.1424,740,3.456,164.398,194.48,0,362.334,0.085,0.489546336,0.004669372,0.222116717,0.262760247
Imnaha,Wenaha River,1979,48.0612,48,4.68,26.52,35.144,0,66.344,0.091,1.380406648,0.097375846,0.55179646,0.731234343
Imnaha,Wenaha River,1980,231,231,0,79.856,79.8568,0,159.7128,0.1,0.691397403,0,0.34569697,0.345700433
Imnaha,Wenaha River,1981,192.2448,192,0,252.8568,229.4886,0,482.3454,0.068,2.509016629,0,1.315285511,1.193731118
Imnaha,Wenaha River,1982,260,260,13.321,413.0664,6.696,0,433.0834,0.08,1.665705385,0.051234615,1.588716923,0.025753846
Imnaha,Wenaha River,1983,221.0815,221,11.445,41.304,140.6496,0,193.3986,0.08,0.874784186,0.051768239,0.18682703,0.636188917
Imnaha,Wenaha River,1984,115.3469,115,0,27.3504,13.6906,0,41.041,0.135,0.355804967,0,0.237114305,0.118690663
Imnaha,Wenaha River,1985,346.0406,346,0,32.4282,17.7349,0,50.1631,0.099,0.144963048,0,0.093712125,0.051250923
Imnaha,Wenaha River,1986,654,654,2.8812,49.2651,47.32,0,99.4663,0.121,0.152089144,0.004405505,0.075328899,0.07235474
Imnaha,Wenaha River,1987,552.1677,48,0,41.2503,14.5585,0,55.8088,0.101,0.101072192,0,0.074706108,0.026366084
Imnaha,Wenaha River,1988,610.2905,168,2.4297,38.8245,147.8091,0,189.0633,0.079,0.309792304,0.003981219,0.063616425,0.24219466
Imnaha,Wenaha River,1989,65.38828,49,1.617,35.1909,18.261,0,55.0689,0.071,0.842183033,0.024729202,0.538183601,0.27927023
Imnaha,Wenaha River,1990,301.5126,67,0,11.739,0,0,11.739,0.095,0.038933696,0,0.038933696,0
Imnaha,Wenaha River,1991,272.2133,91,0,50.9979,9.6248,0,60.6227,0.05,0.222702932,0,0.187345365,0.035357567
Imnaha,Wenaha River,1992,635.7943,55,6.0021,395.0832,78.83636068,0,479.9216607,0.05,0.754837942,0.009440317,0.621400978,0.123996646
Imnaha,Wenaha River,1993,337.0667,183,19.292,187.2363661,109.9999978,0,316.5283639,0.072,0.939067442,0.057234963,0.555487582,0.326344898
Imnaha,Wenaha River,1994,149.8338,30,4.927272678,137.4999973,16.56666643,0,158.9939364,0.057,1.061135314,0.032884921,0.917683442,0.110566951
Imnaha,Wenaha River,1995,85.48572,57,5.49999989,52.85555453,0,0,58.35555442,0.042,0.682635116,0.06433823,0.618296887,0
Imnaha,Wenaha River,1996,433.4948,424,1.577777833,444.718,131.4638,0,577.7595778,0.057,1.332794714,0.00363967,1.025890045,0.303264999
Imnaha,Wenaha River,1997,281,271,13.282,602.6319,155.084,0,770.9979,0.145,2.743764769,0.047266904,2.144597509,0.551900356
Imnaha,Wenaha River,1998,258,253,32.9043,529.916,427.1195,0,989.9398,0.126,3.836975969,0.127536047,2.053937984,1.655501938
Imnaha,Wenaha River,1999,84,71,0,113.8805,33.782,0,147.6625,0.094,1.757886905,0,1.355720238,0.402166667
Imnaha,Wenaha River,2000,471.0895,458,0,597.3695,60.26086836,0,657.6303684,0.108,1.395977555,0,1.268059466,0.127918089
Imnaha,Wenaha River,2001,898.8383,767,33.782,381.6521663,39.52293681,0,454.9571031,0.079,0.506161234,0.037584068,0.424606035,0.043971131
Imnaha,Wenaha River,2002,685.2849,685,20.08695612,309.5963335,153.45,0,483.1332896,0.079,0.70501085,0.029311832,0.45177755,0.223921467
Imnaha,Wenaha River,2003,541,541,9.880734024,125.55,55.50000282,0,190.9307368,0.088,0.352921879,0.018263834,0.23207024,0.102587806
Imnaha,Wenaha River,2004,676.0608,665,0,261.0000018,80.3184,0,341.3184018,0.152,0.504863471,0,0.386059955,0.118803516
Imnaha,Wenaha River,2005,478,462,25.4999988,214.1592,57.29032048,0,296.9495193,0.089,0.621233304,0.053347278,0.448031799,0.119854227
Imnaha,Wenaha River,2006,359,359,53.5224,506.0645104,135.3312,0,694.9181104,0.149,1.935705043,0.149087465,1.409650447,0.376967131
Imnaha,Wenaha River,2007,293.0851,279,28.64516024,439.7968,80.42857545,0,548.8705357,0.088,1.872734355,0.097736665,1.500577136,0.274420554
Imnaha,Wenaha River,2008,365,342,16.9312,466.4857207,52.875,0,536.2919207,0.106,1.469292933,0.046386849,1.27804307,0.144863014
Imnaha,Wenaha River,2009,348.4084,348,16.08571453,167.4516,86.5714329,0,270.1087474,0.091,0.775264739,0.046169135,0.480618722,0.248476882
Imnaha,Wenaha River,2010,688,592,61.7016,432.8571524,39.04,0,533.5987524,NA,0.775579582,0.089682558,0.629152838,0.056744186
Imnaha,Wenaha River,2011,845.1472,592,86.5714329,550.83,116.22,0,753.6214329,NA,0.891704348,0.102433556,0.651756286,0.137514506
Imnaha,Wenaha River,2012,648,563,19.52,628.78,25.854,0,674.154,NA,1.040361111,0.030123457,0.970339506,0.039898148
Imnaha,Wenaha River,2013,444.9964,282,0,144.522,35.328,NA,179.85,NA,0.404160573,0,0.324771167,0.079389406
Imnaha,Wenaha River,2014,990,606,15.624,196.352,NA,NA,211.976,NA,0.214117172,0.015781818,0.198335354,NA
Imnaha,Wenaha River,2015,716,610,24.576,NA,NA,NA,NA,NA,NA,0.034324022,NA,NA
Imnaha,Wenaha River,2016,894,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,Wenaha River,2017,239,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imnaha,Wenaha River,2018,513,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Yankee Fork,1957,407,407,10.15,389.98,165.66,0,565.79,0.579,1.39014742,0.024938575,0.958181818,0.407027027
Upper Salmon,Yankee Fork,1958,269,269,31.45,311.24,287.1,0,629.79,0.694,2.341226766,0.116914498,1.157026022,1.067286245
Upper Salmon,Yankee Fork,1959,112,112,25.1,539.4,205.92,0,770.42,0.71,6.87875,0.224107143,4.816071429,1.838571429
Upper Salmon,Yankee Fork,1960,203,203,43.5,386.88,186.12,0,616.5,0.62,3.036945813,0.214285714,1.905812808,0.916847291
Upper Salmon,Yankee Fork,1961,629,629,31.2,349.68,374.55,0,755.43,0.643,1.20100159,0.049602544,0.555930048,0.595468998
